Offer                                        Publisher    Sku                           Urn                                                                                          Version
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202106221                    20.10.202106221
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202106250                    20.10.202106250
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202106300                    20.10.202106300
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202107070                    20.10.202107070
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202107090                    20.10.202107090
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202107130                    20.10.202107130
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily                   Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily:20.10.202107200                    20.10.202107200
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202106221               20.10.202106221
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202106250               20.10.202106250
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202106300               20.10.202106300
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202107070               20.10.202107070
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202107090               20.10.202107090
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202107130               20.10.202107130
0001-com-ubuntu-server-groovy-daily          Canonical    20_10-daily-gen2              Canonical:0001-com-ubuntu-server-groovy-daily:20_10-daily-gen2:20.10.202107200               20.10.202107200
0001-com-ubuntu-server-hirsute               Canonical    21_04                         Canonical:0001-com-ubuntu-server-hirsute:21_04:21.04.202104220                               21.04.202104220
0001-com-ubuntu-server-hirsute               Canonical    21_04                         Canonical:0001-com-ubuntu-server-hirsute:21_04:21.04.202105111                               21.04.202105111
0001-com-ubuntu-server-hirsute               Canonical    21_04                         Canonical:0001-com-ubuntu-server-hirsute:21_04:21.04.202106221                               21.04.202106221
0001-com-ubuntu-server-hirsute               Canonical    21_04                         Canonical:0001-com-ubuntu-server-hirsute:21_04:21.04.202107200                               21.04.202107200
0001-com-ubuntu-server-hirsute               Canonical    21_04-gen2                    Canonical:0001-com-ubuntu-server-hirsute:21_04-gen2:21.04.202104220                          21.04.202104220
0001-com-ubuntu-server-hirsute               Canonical    21_04-gen2                    Canonical:0001-com-ubuntu-server-hirsute:21_04-gen2:21.04.202105111                          21.04.202105111
0001-com-ubuntu-server-hirsute               Canonical    21_04-gen2                    Canonical:0001-com-ubuntu-server-hirsute:21_04-gen2:21.04.202106221                          21.04.202106221
0001-com-ubuntu-server-hirsute               Canonical    21_04-gen2                    Canonical:0001-com-ubuntu-server-hirsute:21_04-gen2:21.04.202107200                          21.04.202107200
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107060                   21.04.202107060
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107070                   21.04.202107070
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107080                   21.04.202107080
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107110                   21.04.202107110
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107160                   21.04.202107160
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202107200                   21.04.202107200
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily                   Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily:21.04.202108030                   21.04.202108030
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107060              21.04.202107060
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107070              21.04.202107070
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107080              21.04.202107080
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107110              21.04.202107110
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107160              21.04.202107160
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202107200              21.04.202107200
0001-com-ubuntu-server-hirsute-daily         Canonical    21_04-daily-gen2              Canonical:0001-com-ubuntu-server-hirsute-daily:21_04-daily-gen2:21.04.202108030              21.04.202108030
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202107250                    21.10.202107250
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202107280                    21.10.202107280
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202107290                    21.10.202107290
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202107300                    21.10.202107300
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202107310                    21.10.202107310
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202108010                    21.10.202108010
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily                   Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily:21.10.202108020                    21.10.202108020
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202107250               21.10.202107250
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202107280               21.10.202107280
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202107290               21.10.202107290
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202107300               21.10.202107300
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202107310               21.10.202107310
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202108010               21.10.202108010
0001-com-ubuntu-server-impish-daily          Canonical    21_10-daily-gen2              Canonical:0001-com-ubuntu-server-impish-daily:21_10-daily-gen2:21.10.202108020               21.10.202108020
0002-com-ubuntu-minimal-bionic-daily         Canonical    minimal-18_04-daily-lts       Canonical:0002-com-ubuntu-minimal-bionic-daily:minimal-18_04-daily-lts:18.04.202011160       18.04.202011160
0002-com-ubuntu-minimal-bionic-daily         Canonical    minimal-18_04-daily-lts       Canonical:0002-com-ubuntu-minimal-bionic-daily:minimal-18_04-daily-lts:18.04.202011180       18.04.202011180
0002-com-ubuntu-minimal-bionic-daily         Canonical    minimal-18_04-daily-lts       Canonical:0002-com-ubuntu-minimal-bionic-daily:minimal-18_04-daily-lts:18.04.202011190       18.04.202011190
